,User,user_id,PersonNO,SW,SWKJ,Int,LZO,ALZO,VLZO,AV,FSK,Pre,Post,LE,PreN1,PostN1,PreN2,PostN2,PreN3,PostN3,LEN1,LEN2,LEN3,Topic,TestsActs,ÜbungenActs,KurzaufgabenActs,BeispieleActs,BK_InfoActs,Ü_InfoActs,Übersicht,LearnActs,InfoActs,TotActs,Learn,Info,Tot,ShortLearnActs,ShortInfoActs,LongLearnActs,LongInfoActs,K+BActs,K+ÜActs,K+Ü+TActs,K+B+ÜActs,K+BKIActs,B+BKIActs,Ü+ÜIActs,BKI+ÜIActs,K+B+BKIActs,K+B+BKI+ÜIActs,K+B+BKI+Ü+ÜIActs,readActs,Tests_tpa,Übungen_tpa,Kurzaufgaben_tpa,Beispiele_tpa,BK_Info_tpa,Ü_Info_tpa,Learn_tpa,Info_tpa,Tot_tpa,K+B_tpa,K+Ü_tpa,K+Ü+T_tpa,K+B+Ü_tpa,K+BKI_tpa,B+BKI_tpa,Ü+ÜI_tpa,BKI+ÜI_tpa,K+B+BKI_tpa,K+B+BKI+ÜI_tpa,K+B+BKI+Ü+ÜI_tpa,read_tpa,duplicates,nCat,LearnTypeEntropy,CategoryEntropy,DidTest,f1,f2,f12,f1Amp,f2Amp,f12Amp,fMean,PredChance1,PredChance2,PredChance3,PredChance4,CondEntropy1,CondEntropy2,CondEntropy3,CondEntropy4,BeforeTestTime,AfterTestTime,TimePerCat,TRegr Fit,ÜRegr Fit,BKRegr Fit,CatTRegr Fit,CatÜRegr Fit,CatBKRegr Fit,DiffLowRegr Fit,DiffMedRegr Fit,DiffHighRegr Fit,TSecSpentRegr Fit,ÜSecSpentRegr Fit,BKSecSpentRegr Fit,SecSpentRegr Fit,meandifficulty,ndifficulty,backfrac,foolfrac1,foolfrac2,foolfrac12,backfrac_cat,foolfrac_cat,jumpfrac_cat,backfrac_topic,foolfrac_topic,jumpfrac_topic,TT,TB,UT,UU,UB,KK,KB,BU,BK,BB,TTT,TTB,TBB,UUU,KKK,KKB,KBK,KBB,BKK,BKB,BBK,BBB,Tests,Übungen,Kurzaufgaben,Beispiele,BK_Info,Ü_Info,Cat_0,Cat_1,Cat_2,Cat_3,Cat_4,Cat_5,Grund,Erweitert,K+B,K+Ü,K+Ü+T,K+B+Ü,K+BKI,B+BKI,Ü+ÜI,BKI+ÜI,K+B+BKI,K+B+BKI+ÜI,K+B+BKI+Ü+ÜI,ShortActs,LongActs,read,LearnPerc,InfoPerc,LearnActsPerc,InfoActsPerc,duplicatesPerc,ShortLearnActsPerc,ShortInfoActsPerc,LongLearnActsPerc,LongInfoActsPerc,ShortActsPerc,LongActsPerc
9,49,49,-1.0,4.91,-1.51,3.6,2.68,-2.51,-2.84,-0.85,0.39,0.15,0.28,0.13,1.3,0.05,-2.04,-0.32,0.38,2.27,-1.25,1.72,1.89,97,7,5,18,15,36,8,112,45,44,101,5706,1517,7335,5,23,5,0,33,23,30,38,54,51,13,44,69,77,82,51,332.7142857142857,123.4,106.94444444444444,55.66666666666666,37.138888888888886,22.5,126.8,34.47727272727273,72.62376237623762,83.63636363636364,110.52173913043478,162.36666666666667,88.86842105263158,60.407407407407405,42.588235294117645,61.30769230769231,34.47727272727273,59.3768115942029,55.54545454545455,59.68292682926829,42.588235294117645,54,2,94.5823629868024,36.97030786181122,1,4,5,4.5,26.666666666666668,22.22222222222222,48.888888888888886,15.047916666666667,88.0,89.8989898989899,92.85714285714286,92.78350515463916,34.67876248613665,28.38300681761726,22.13487061313388,18.73767307070833,0.25,6.983333333333333,61.125,0.2798206668207015,0.1238897981935669,-0.4037104650142692,0.2174472176171301,-0.1590605779340349,-0.0583866396830959,0.0,0.0,0.0,-4463.837776436995,106.36272234047536,-39.46539775355997,56.72584982564081,1.4,5,0.1162790697674418,0.5116279069767442,0.0465116279069767,0.5581395348837209,1,2,0,3,6,1,0.0568181818181818,0.0113636363636363,0.0227272727272727,0.1136363636363636,0.0113636363636363,0.0795454545454545,0.125,0.034090909090909,0.125,0.4204545454545454,0.0344827586206896,0.0114942528735632,0.0114942528735632,0.1034482758620689,0.0229885057471264,0.057471264367816,0.0804597701149425,0.0344827586206896,0.057471264367816,0.0689655172413793,0.0459770114942528,0.3563218390804598,31.751874573960464,8.411724608043626,26.244035446489438,11.38377641445126,18.227675528289023,2.4539877300613497,62.33128834355828,37.66871165644172,0.0,0.0,0.0,0.0,99.78186775732787,0.21813224267212,37.627811860940696,34.65576005453306,66.40763462849353,46.03953646898432,44.47171097477846,29.611451942740285,10.865712338104975,20.681663258350376,55.85548738922972,58.309475119291065,66.7211997273347,0.3817314246762099,0.0681663258350375,29.611451942740285,77.79141104294479,20.681663258350376,44.55445544554456,43.56435643564357,53.46534653465347,4.950495049504951,22.77227722772277,4.950495049504951,0.0,0.3779519056200098,0.0674914117178589
10,50,50,1.7,2.09,-2.24,3.6,5.53,-2.21,-6.47,-1.84,-0.86,4.75,3.89,-0.86,5.64,4.63,5.75,4.85,3.84,3.91,-1.01,-0.9,0.0700000000000003,369,6,0,5,4,21,3,157,15,24,61,2661,2683,5501,1,7,1,2,9,5,11,9,26,25,3,24,30,33,33,25,398.5,0.0,33.4,25.75,121.76190476190476,42.0,177.4,111.79166666666669,90.18032786885246,30.0,33.4,232.54545454545453,30.0,104.76923076923076,106.4,42.0,111.79166666666669,94.23333333333332,89.48484848484848,89.48484848484848,106.4,28,6,61.2215116582406,88.84660757363939,1,3,2,2.5,80.0,13.333333333333334,93.33333333333331,11.133333333333333,75.0,88.13559322033898,91.3793103448276,94.73684210526316,61.93376217034875,41.04855256729487,30.874366737140317,19.78019477795444,2.941666666666667,1.9666666666666663,15.280555555555557,-0.6938914737956557,0.052826104336783,0.6410653694588719,0.7590528277150056,-0.66366059631342,-0.0953922314015852,0.0,0.0,0.0,-2204.322562858642,5017.398267452864,782.5941796575569,-118.29951085996188,-1.0,0,0.0,0.3636363636363636,0.0909090909090909,0.4545454545454546,3,1,3,8,1,4,0.1025641025641025,0.0256410256410256,0.0256410256410256,0.0,0.0512820512820512,0.0512820512820512,0.0512820512820512,0.0256410256410256,0.0769230769230769,0.5128205128205128,0.0526315789473684,0.0263157894736842,0.0263157894736842,0.0,0.0,0.0263157894736842,0.0263157894736842,0.0,0.0526315789473684,0.0263157894736842,0.0526315789473684,0.4473684210526316,43.46482457734957,0.0,3.0358116706053444,1.8723868387565896,46.482457734957286,2.290492637702236,26.14070169060171,28.031267042355932,11.288856571532447,0.8362115978912924,15.14270132703145,18.560261770587168,95.30994364660972,4.690056353390293,4.908198509361935,3.0358116706053444,46.50063624795492,4.908198509361935,49.51826940556263,48.35484457371387,2.290492637702236,48.77295037265952,51.39065624431921,53.681148882021446,53.681148882021446,0.1454281039810943,0.0545355389929103,48.35484457371387,48.37302308671151,48.77295037265952,24.59016393442623,39.34426229508197,45.90163934426229,1.639344262295082,11.475409836065571,1.639344262295082,3.278688524590164,0.2384067278378596,0.0894025229391973
11,52,52,2.5,1.53,-2.55,1.21,2.12,-1.44,-2.84,-1.84,1.11,-0.53,0.28,0.81,0.02,1.14,-2.04,0.11,-1.05,-0.6,1.12,2.15,0.45,2287,0,0,28,24,57,0,27,52,57,115,1904,2374,4305,22,15,2,0,52,28,28,52,85,81,0,57,109,109,109,81,0.0,0.0,47.71428571428572,23.666666666666668,41.64912280701754,0.0,36.61538461538461,41.64912280701754,37.43478260869565,36.61538461538461,47.71428571428572,47.71428571428572,36.61538461538461,43.64705882352941,36.32098765432099,0.0,41.64912280701754,39.24770642201835,39.24770642201835,39.24770642201835,36.32098765432099,54,3,59.54495761787769,55.53208206755825,0,4,3,3.5,53.84615384615385,28.846153846153843,82.6923076923077,71.3,97.36842105263158,97.34513274336284,97.32142857142856,97.2972972972973,22.298555897000337,17.126196853621003,17.016563321943963,16.90363981144141,0.0,0.0,23.916666666666668,0.0,0.0,-6.407894408356877e-16,0.0,0.0,1.2739156823815596e-17,0.0,0.0,0.0,0.0,0.0,-12.050672694958491,-12.050672694958491,-1.0,0,0.0204081632653061,0.6326530612244898,0.1224489795918367,0.7551020408163266,0,2,0,4,4,7,0.0,0.0,0.0,0.0,0.0,0.0185185185185185,0.2407407407407407,0.0,0.2407407407407407,0.5,0.0,0.0,0.0,0.0,0.0093457943925233,0.0093457943925233,0.1682242990654205,0.0654205607476635,0.0093457943925233,0.2336448598130841,0.0747663551401869,0.4299065420560747,0.0,0.0,31.033681765389083,13.193960511033682,55.1451800232288,0.0,0.0,0.0,32.311265969802555,15.632984901277585,52.05574912891986,0.0,100.0,0.0,44.22764227642276,31.033681765389083,31.033681765389083,44.22764227642276,86.1788617886179,68.33914053426248,0.0,55.1451800232288,99.37282229965156,99.37282229965156,99.37282229965156,0.859465737514518,0.0464576074332171,68.33914053426248,44.22764227642276,55.1451800232288,45.21739130434783,49.56521739130435,46.95652173913044,19.130434782608692,13.043478260869565,1.7391304347826086,0.0,0.7473615108821896,0.0403979195071453
12,55,55,2.6,0.97,2.53,1.21,3.86,0.54,1.33,-1.16,0.39,0.68,0.92,0.24,1.85,4.63,2.27,0.11,-1.69,-0.6,2.78,-2.16,1.09,1909,20,0,22,26,46,0,157,68,46,143,7842,2549,10548,13,9,1,1,48,22,42,48,68,72,0,46,94,94,94,72,260.2,0.0,84.36363636363636,30.07692307692308,55.41304347826087,0.0,115.32352941176472,55.41304347826087,73.76223776223776,54.958333333333336,84.36363636363636,168.0952380952381,54.958333333333336,64.77941176470588,46.263888888888886,0.0,55.41304347826087,55.180851063829785,55.180851063829785,55.180851063829785,46.263888888888886,64,5,74.14930617402499,76.44612856819371,1,3,4,3.5,35.294117647058826,35.294117647058826,70.58823529411765,12.370238095238095,87.32394366197182,91.48936170212764,92.85714285714286,96.40287769784172,51.031440140985865,41.62945589466478,30.34262800937888,25.185356780912045,13.0875,6.658333333333333,35.16,-0.2283012420264412,0.0,0.2283012420264407,0.1371669303361287,0.0,-0.1371669303361289,0.0,0.0,0.0,-29.206907475957006,0.0,-22.8057370715669,-60.158827070597766,-1.0,0,0.0178571428571428,0.5357142857142857,0.0714285714285714,0.6071428571428571,3,6,1,2,10,4,0.1150442477876106,0.0619469026548672,0.0,0.0,0.0,0.0530973451327433,0.1415929203539823,0.0,0.1415929203539823,0.4336283185840708,0.0625,0.0535714285714285,0.0446428571428571,0.0,0.0178571428571428,0.0357142857142857,0.0714285714285714,0.0535714285714285,0.0357142857142857,0.1071428571428571,0.0714285714285714,0.3392857142857143,49.33636708380736,0.0,17.595752749336366,7.413727720894957,24.16571861964353,0.0,9.044368600682594,28.85855138414865,0.0,13.187334091770952,43.1740614334471,5.735684489950701,86.86954872961698,13.130451270383013,25.00948047023132,17.595752749336366,66.93211983314372,25.00948047023132,41.76147136897991,31.57944634053849,0.0,24.16571861964353,49.17519908987486,49.17519908987486,49.17519908987486,0.2085703450891164,0.0189609404626469,31.57944634053849,74.34584755403868,24.16571861964353,47.55244755244755,32.16783216783217,44.75524475524475,9.090909090909092,6.293706293706294,0.6993006993006993,0.6993006993006993,0.1458533881742073,0.0132593989249279
13,56,56,1.1,-0.08,0.15,2.28,3.86,-1.94,-3.24,-2.21,-0.86,0.15,0.06,-0.09,0.39,1.03,-0.54,1.04,0.38,-1.13,0.64,1.58,-1.51,2050,15,5,17,34,72,7,180,71,79,170,5424,3782,9386,23,24,2,1,51,22,37,56,89,106,12,79,123,130,135,106,208.13333333333333,160.0,34.76470588235294,26.794117647058822,50.94444444444444,16.285714285714285,76.3943661971831,47.87341772151899,55.21176470588235,29.45098039215686,63.22727272727273,121.97297297297295,41.10714285714285,47.853932584269664,43.198113207547166,76.16666666666667,47.87341772151899,42.03252032520325,40.64615384615384,45.06666666666667,43.198113207547166,78,6,84.98984613212527,93.05528577964633,1,3,9,6.0,50.70422535211267,12.676056338028168,63.38028169014084,10.22888888888889,90.53254437869822,92.26190476190476,92.81437125748504,96.3855421686747,32.3532919888004,22.50946429658877,17.109008681271728,12.91200607071637,12.463333333333331,5.79,26.07222222222222,0.2219887125347522,0.0178704498918141,-0.2398591624265661,0.6749323328853721,0.0154169220042052,-0.6903492548895773,0.0,0.0,0.0,-30.740473302403917,1619.3907119468413,83.4534480860666,53.24476547987883,1.5,4,0.0833333333333333,0.3166666666666666,0.1666666666666666,0.4833333333333333,2,5,0,3,14,6,0.0671140939597315,0.0335570469798657,0.0067114093959731,0.0604026845637583,0.0067114093959731,0.0067114093959731,0.1073825503355704,0.0201342281879194,0.1073825503355704,0.5570469798657718,0.0337837837837837,0.0337837837837837,0.0337837837837837,0.054054054054054,0.0,0.0067567567567567,0.054054054054054,0.054054054054054,0.0067567567567567,0.1013513513513513,0.054054054054054,0.4662162162162162,33.262305561474534,8.523332623055614,6.296611975282336,9.70594502450458,39.07948007670999,1.214574898785425,14.510973790752184,13.200511399957382,7.809503515874707,28.93671425527381,8.395482633709781,27.14681440443213,100.0,0.0,16.002556999786915,14.81994459833795,48.08225015981248,24.52588962284253,45.37609205199233,48.78542510121457,9.73790752184104,40.29405497549542,55.08203707649692,56.29661197528234,64.81994459833795,0.5007457916045174,0.0319624973364585,48.78542510121457,57.78819518431707,40.29405497549542,41.76470588235294,46.47058823529412,45.88235294117647,13.529411764705882,14.117647058823527,1.1764705882352942,0.5882352941176471,0.2945563480026573,0.0188014690214462
14,57,57,1.3,1.53,-2.55,2.06,2.68,-0.49,-2.84,-1.16,1.88,1.33,0.74,-0.59,2.48,1.14,-0.54,0.11,5.07,2.27,-1.34,0.65,-2.8,650,9,66,1,7,16,45,92,83,61,159,8524,1510,10126,4,28,1,0,8,67,76,74,17,23,111,61,24,69,135,23,297.8888888888889,85.8030303030303,6.0,24.857142857142858,42.125,18.57777777777778,102.6987951807229,24.75409836065574,63.685534591194966,22.5,84.61194029850746,109.86842105263158,78.95945945945945,40.0,36.869565217391305,58.549549549549546,24.75409836065574,35.583333333333336,24.49275362318841,54.46666666666667,36.869565217391305,67,3,55.30499438150167,61.07567597140721,1,24,3,13.5,28.915662650602407,18.072289156626507,46.98795180722891,9.29074074074074,87.9746835443038,90.44585987261146,92.3076923076923,94.19354838709675,33.8405933872951,29.712472280456925,22.95439587490592,21.3010252412294,35.08888888888889,6.272222222222222,56.25555555555556,0.1790077993765465,-0.2574840213908445,0.0784762220142979,0.3057344475213526,0.0983754266019785,-0.4041098741233313,-0.2888925014906229,0.0701845826547616,0.2187079188358618,-388.4402681660625,31.63968447665416,-702.1868140045393,30.686695874588683,0.9692307692307692,65,0.131578947368421,0.2368421052631578,0.1842105263157894,0.4210526315789473,0,2,0,9,9,11,0.0419580419580419,0.0069930069930069,0.0209790209790209,0.7132867132867133,0.0349650349650349,0.0,0.0069930069930069,0.0419580419580419,0.0069930069930069,0.1118881118881118,0.0211267605633802,0.0070422535211267,0.0070422535211267,0.6619718309859155,0.0,0.0,0.0,0.0,0.0,0.0070422535211267,0.0070422535211267,0.0845070422535211,26.47639739285009,55.925340707090655,0.0592534070709065,1.7183488050562907,6.656132727631839,8.255974718546316,29.34031206794391,36.80624135887813,33.85344657317796,0.0,0.0,0.0,100.0,0.0,1.7776022121271975,55.98459411416157,82.46099150701166,57.70294291921786,6.7153861347027455,8.37448153268813,64.18131542563698,14.912107446178156,8.433734939759036,16.68970965830535,72.615050365396,0.3160181710448351,0.009875567845151,8.37448153268813,84.17934031206794,14.912107446178156,52.20125786163522,38.36477987421384,42.138364779874216,2.515723270440252,17.61006289308176,0.628930817610063,0.0,0.1987535666948648,0.0062110489592145
15,60,60,2.1,3.25,1.84,0.02,3.86,-0.73,-1.1,-1.16,3.48,3.42,3.89,0.47,3.21,4.63,5.75,4.85,2.08,3.91,1.42,-0.9,1.83,1458,0,0,5,26,49,0,103,31,49,98,1161,5191,6455,15,10,1,0,31,5,5,31,54,75,0,49,80,80,80,75,0.0,0.0,106.0,24.26923076923077,105.93877551020408,0.0,37.45161290322581,105.93877551020408,65.86734693877551,37.45161290322581,106.0,106.0,37.45161290322581,105.94444444444444,77.62666666666667,0.0,105.93877551020408,79.4,79.4,79.4,77.62666666666667,42,6,37.37810534325048,86.48640887388972,0,20,4,12.0,64.51612903225806,12.903225806451612,77.41935483870968,105.86666666666666,88.65979381443299,93.75,93.6842105263158,94.6808510638298,64.35951545110325,52.06588387563252,50.26998562018253,43.798929171834985,0.0,0.0,17.930555555555554,0.0,0.0,1.561148972492071e-16,0.0,0.0,-1.209230683669682e-17,0.0,0.0,0.0,0.0,0.0,27.991416256297114,27.991416256297114,-1.0,0,0.0666666666666666,0.3333333333333333,0.2333333333333333,0.5666666666666667,3,2,2,5,8,9,0.0,0.0,0.0,0.0,0.0,0.0126582278481012,0.0379746835443038,0.0,0.050632911392405,0.8987341772151899,0.0,0.0,0.0,0.0,0.0,0.0128205128205128,0.0128205128205128,0.0256410256410256,0.0128205128205128,0.0256410256410256,0.0384615384615384,0.8717948717948718,0.0,0.0,8.210689388071263,9.775367931835786,80.41828040278854,0.0,20.666150271107668,1.3787761425251743,22.49419054996127,4.136328427575523,24.30673896204493,27.01781564678544,87.66847405112316,12.33152594887684,17.986057319907047,8.210689388071263,8.210689388071263,17.986057319907047,88.6289697908598,90.19364833462431,0.0,80.41828040278854,98.4043377226956,98.4043377226956,98.4043377226956,0.3872966692486445,0.0154918667699457,90.19364833462431,17.986057319907047,80.41828040278854,31.63265306122449,50.0,42.85714285714285,15.306122448979592,10.20408163265306,1.020408163265306,0.0,0.39520068290678,0.0158080273162712
16,61,61,2.2,-0.58,-0.72,1.84,4.56,-1.44,-2.17,-4.55,-2.73,1.1,1.55,0.45,1.85,1.85,0.2,1.49,2.08,2.27,0.0,1.29,0.19,965,7,14,24,8,22,5,60,53,27,93,7528,2708,10296,3,4,8,1,32,38,45,46,46,30,19,27,54,59,73,30,277.0,137.07142857142858,136.625,48.875,115.5,33.4,142.03773584905662,100.29629629629628,110.70967741935485,114.6875,136.78947368421052,158.6,121.5,126.52173913043478,97.73333333333332,109.78947368421052,100.29629629629628,115.01851851851852,108.10169491525424,113.65753424657534,97.73333333333332,26,5,91.62167339086498,78.83046234481269,1,3,10,6.5,28.30188679245283,18.867924528301888,47.16981132075472,14.216666666666669,83.69565217391305,87.91208791208791,90.0,91.01123595505618,45.93433821706494,34.807226737619544,26.9576900542691,22.554255798687805,38.27777777777778,0.1111111111111111,34.32,0.0755918461637274,-0.1874689442646666,0.1118770981009388,0.1722832196182619,0.4689713736472816,-0.6412545932655438,0.1126480854956767,-0.2351818655531221,0.1225337800574454,-992.679942573272,22.7884701512167,4.975609060127058,25.48383689345149,0.6923076923076923,13,0.1041666666666666,0.3541666666666667,0.125,0.4791666666666667,1,1,2,5,9,3,0.050632911392405,0.0379746835443038,0.0379746835443038,0.189873417721519,0.0126582278481012,0.2151898734177215,0.0632911392405063,0.0253164556962025,0.0886075949367088,0.2531645569620253,0.0256410256410256,0.0256410256410256,0.0128205128205128,0.1538461538461538,0.141025641025641,0.0512820512820512,0.0384615384615384,0.0256410256410256,0.0769230769230769,0.0128205128205128,0.0256410256410256,0.2051282051282051,18.832556332556333,18.638306138306135,31.84731934731935,3.7975912975912975,24.679487179487182,1.621989121989122,28.01087801087801,11.4996114996115,0.0,25.475912975912973,32.45920745920746,2.5543900543900544,100.0,0.0,35.644910644910645,50.48562548562549,69.31818181818183,54.28321678321678,56.52680652680653,28.47707847707848,20.260295260295266,26.3014763014763,60.32439782439782,61.946386946386944,80.58469308469309,0.0679875679875679,0.0874125874125874,28.47707847707848,73.11577311577312,26.3014763014763,56.98924731182796,29.03225806451613,27.956989247311824,3.225806451612903,4.301075268817205,8.60215053763441,1.0752688172043012,0.0731049118145892,0.0939920294759004
17,63,63,-1.0,0.97,-2.55,1.63,2.12,0.84,0.2,0.63,3.48,0.31,1.11,0.8,0.82,1.85,-0.54,0.11,0.38,5.15,1.03,0.65,4.77,722,16,0,6,19,46,2,111,41,48,108,4101,3363,7575,12,7,0,1,25,6,22,25,52,65,2,48,71,73,73,65,229.1875,0.0,24.33333333333333,15.157894736842104,72.84782608695652,6.0,100.02439024390245,70.0625,70.13888888888889,17.36,24.33333333333333,173.3181818181818,17.36,67.25,55.98461538461538,6.0,70.0625,53.309859154929576,52.013698630136986,52.013698630136986,55.98461538461538,47,5,57.261984113367305,85.45150500016614,1,1,3,2.0,21.951219512195124,21.951219512195124,43.90243902439025,9.569230769230767,87.85046728971963,90.56603773584906,91.42857142857144,95.1923076923077,38.45858212707734,25.369104778844655,19.286079834040954,18.813299873793238,9.616666666666667,0.4208333333333333,25.25,0.4229759136181854,0.0003206573423446,-0.4232965709605302,1.0737082467242192,0.007472664739748,-1.081180911463968,0.0,0.0,0.0,-206.60084363563348,-2709.6774193548395,103.71995878632568,57.63021321813901,-1.0,0,0.0,0.1666666666666666,0.0333333333333333,0.1999999999999999,0,4,0,4,13,9,0.1235955056179775,0.0561797752808988,0.0224719101123595,0.0,0.0,0.0,0.0674157303370786,0.0224719101123595,0.0674157303370786,0.5955056179775281,0.0795454545454545,0.0454545454545454,0.0454545454545454,0.0,0.0,0.0,0.0,0.0681818181818181,0.0,0.0681818181818181,0.0681818181818181,0.4772727272727273,48.40924092409241,0.0,1.9273927392739276,3.801980198019802,44.23762376237624,0.1584158415841584,27.973597359735976,19.603960396039604,25.663366336633665,6.970297029702971,19.78877887788779,0.0,100.0,0.0,5.729372937293729,1.9273927392739276,50.336633663366335,5.729372937293729,46.165016501650165,48.03960396039604,0.1584158415841584,44.3960396039604,49.96699669966997,50.12541254125412,50.12541254125412,0.2508250825082508,0.0132013201320132,48.03960396039604,54.13861386138614,44.3960396039604,37.96296296296296,44.44444444444444,43.51851851851852,11.11111111111111,6.481481481481481,0.0,0.9259259259259258,0.2322454467668989,0.0122234445666788
18,65,65,1.4,1.53,-3.84,-1.52,3.26,-0.73,-0.65,-3.68,-0.26,-0.15,0.42,0.57,0.02,1.14,0.2,-0.77,-1.05,3.91,1.12,-0.97,4.96,862,13,58,28,13,51,8,686,112,59,196,9205,9950,19841,15,13,3,13,41,86,99,99,79,64,66,59,92,100,158,64,182.92307692307693,71.36206896551724,90.28571428571428,12.307692307692308,191.8823529411765,20.5,82.1875,168.64406779661016,101.2295918367347,65.5609756097561,77.52325581395348,91.36363636363636,68.95959595959596,155.873417721519,155.40625,65.1969696969697,168.64406779661016,135.58695652173913,126.38,106.18354430379746,155.40625,74,6,77.34408955407346,83.50459103126836,1,22,20,21.0,19.642857142857142,17.857142857142858,37.5,15.202380952380953,87.17948717948718,90.20618556701032,91.70984455958548,93.75,40.23980744099734,33.65647382623581,26.86191574044563,23.286568018637677,35.05,49.48333333333333,55.113888888888894,0.0580367251879691,0.0709870936129191,-0.1290238188008886,0.0733163971424509,0.0639085983278925,-0.1372249954703438,-0.2133911775330162,0.0238034820218367,0.1895876955111794,304.9140954030541,44.31122438649862,201.15130760677815,110.70791649138572,0.7758620689655172,58,0.1346153846153846,0.3942307692307692,0.0961538461538461,0.4903846153846153,2,7,1,11,23,14,0.0467836257309941,0.0116959064327485,0.0175438596491228,0.3391812865497076,0.0292397660818713,0.0935672514619883,0.0526315789473684,0.0116959064327485,0.0701754385964912,0.2807017543859649,0.0235294117647058,0.0117647058823529,0.0117647058823529,0.3058823529411765,0.0529411764705882,0.0294117647058823,0.0352941176470588,0.0117647058823529,0.0411764705882352,0.0235294117647058,0.0294117647058823,0.2352941176470588,11.985282999848796,20.860843707474423,12.74129328158863,0.8064109671891537,49.322110780706616,0.8265712413688826,39.43853636409455,23.673201955546595,20.034272466105534,2.131948994506325,7.580263091578046,7.141777128168942,100.0,0.0,13.547704248777784,33.602136989063055,45.58741998891185,34.40854795625221,62.06340406229525,50.128521747895775,21.687414948843305,50.1486820220755,62.8698150294844,63.69638627085329,84.55722997832771,0.1411219192581019,0.0806410967189153,50.128521747895775,46.393830956101,50.1486820220755,57.14285714285714,30.10204081632653,37.755102040816325,7.653061224489796,6.63265306122449,1.530612244897959,6.63265306122449,0.0720009792133173,0.0411434166933241
19,66,66,2.1,2.09,-0.91,2.52,4.56,1.15,-1.1,-0.24,3.48,4.75,4.69,-0.0599999999999996,5.64,6.07,4.21,3.52,3.03,5.15,0.430000000000001,-0.69,2.12,281,7,22,9,8,15,14,350,46,29,83,8406,1812,10568,2,17,8,1,17,31,38,39,24,23,36,29,32,46,68,23,325.85714285714283,201.27272727272728,158.0,34.375,54.4,71.14285714285714,182.7391304347826,62.48275862068966,127.32530120481928,99.82352941176472,188.70967741935485,213.97368421052636,157.05128205128204,93.25,47.43478260869565,150.66666666666666,62.48275862068966,78.53125,76.28260869565217,116.72058823529412,47.43478260869565,26,3,77.32609568267696,60.382768896359366,1,5,3,4.0,32.608695652173914,19.565217391304348,52.173913043478265,14.191666666666666,85.36585365853658,87.65432098765432,88.75,89.87341772151899,33.64755763889014,30.342416276652163,24.823366521384667,23.422079054688503,46.02222222222223,0.0166666666666666,58.71111111111111,0.1471051368291411,0.393226003119729,-0.5403311399488706,0.1297835210780323,0.4867767796741777,-0.6165603007522105,0.0,-0.534368525382743,0.5343685253827434,-381.8428413313072,68.91327671442167,-101.70665338089412,65.53462444500174,1.6666666666666667,18,0.075,0.25,0.075,0.325,0,2,0,4,11,6,0.054054054054054,0.0135135135135135,0.0405405405405405,0.4189189189189189,0.027027027027027,0.081081081081081,0.0405405405405405,0.054054054054054,0.0405405405405405,0.2162162162162162,0.0273972602739726,0.0136986301369863,0.0,0.3561643835616438,0.0547945205479452,0.0273972602739726,0.0136986301369863,0.0136986301369863,0.0273972602739726,0.0136986301369863,0.0273972602739726,0.1643835616438356,21.58402725208176,41.9000757002271,13.455715367146102,2.60219530658592,7.721423164269494,9.424678274034822,37.96366389099168,37.09311127933384,24.94322482967449,0.0,0.0,0.0,75.13247539742619,24.867524602573805,16.05791067373202,55.3557910673732,76.93981831945496,57.95798637395912,21.177138531415597,10.323618470855411,51.32475397426192,17.146101438304314,23.77933383800152,33.20401211203634,75.10408781226343,0.1797880393641181,0.0851627554882664,10.323618470855411,79.54201362604087,17.146101438304314,55.42168674698795,34.93975903614458,31.32530120481928,2.409638554216868,20.48192771084337,9.63855421686747,1.2048192771084338,0.2166120956194194,0.1026057295039355
